EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1170546,ST. CHARLES PAR.,BOUTTE,06/20/2023,1500,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,182407,C,89,LIX,0,0,NWS Storm Survey, ,3.65,400,11,SSE,8,SSE,BOUTTE,06/20/2023,1507,29.76,-90.28,29.79,-90.33,"A thunderstorm developed a vigorous mesovortex along a boundary over Lake Salvador just before 2100 UTC. This mesovortex intensified and tracked northwest into the Salvador Wildlife Management Area where a large tornado damage path was visible on high resolution satellite imagery. Widespread tree damage including swaths of uproots and snaps of softwood trees as well as ground scouring and rowing marks from the parent mesovortex were observed indicative of a significant tornado. KLIX radar imagery supports this approximate 4 mile track inland with a 40 knot rotational velocity and weak tornado debris signature evident to at least 4000 feet where the most severe damage was located midway along the path. Thereafter, the tornado path gradually narrowed and weakened and its estimated the tornado dissipated around 21:07 UTC. A ground survey was later performed to assess the highest end damage from this tornado which confirmed the existence of several snapped bald cypress trees.","A northwest upper level flow regime was in place. This setup commonly supports summertime severe thunderstorms. This event was one of those days where very steep lapse rates and high shear values supported several severe thunderstorms with damaging wind and large hail.",1
1098616,CHEYENNE CO.,LORENZO,06/21/2023,1233,Tornado, ,EFU,0,0,0,0,NE,MST-7, ,180360,C,33,CYS,0,0,Emergency Manager, ,0.59,50,2,ENE,2,ENE,LORENZO,06/21/2023,1233,41.0583,-103.0234,41.0583,-103.0234,"A local Emergency Manager observed a brief tornado near the intersection of CR 107 and Road 10 near the town of Lorenzo.","An intense supercell thunderstorm initially developed near Sidney in Cheyenne County early in the afternoon on 6/21, producing up to baseball sized hail in and around Sidney, as well as a brief tornado near the community of Lorenzo between 1:00 PM and 2:00 PM MDT. This initial activity generally drifted to the west-southwest, and eventually to the northwest due to weak steering winds aloft. Numerous additional thunderstorms developed through the afternoon and evening, with multiple clusters of strong to marginally severe storms with occasional reports of up to quarter sized hail and 60 MPH wind gusts across the western Nebraska Panhandle.",2
1120761,GRUNDY CO.,MINOOKA,07/28/2023,2153,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,183070,C,63,LOT,0,0,NWS Storm Survey, ,0.82,250,1,NNE,1,ENE,MINOOKA,07/28/2023,2154,41.4579,-88.2678,41.4589,-88.252,"This tornado initially touched down near the Minooka Primary Center and tracked east, roughly along and just north of East Church Street. The most significant damage occurred at the Apostolic Church on Church Street where winds appeared to have lifted about one quarter of the south-facing portion of the roof above an open archway. This damage appeared to be consistent with high-end EF-0 winds. A concentrated corridor of tree damage was then noted between East Church Street and East Coady Drive. This tornado continued to the east-northeast, crossing into Will County just north of E Church St. before moving across the Lake Chaminwood Preserve and I-55 at Canal Road. Several large trees were uprooted at Crane Composites as the tornado crossed US Route 6. This tornado appeared to have lifted over the Des Plaines River east of Cavalea Dr.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",240
1135990,WILL CO.,MINOOKA,07/28/2023,2154,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,183070,C,197,LOT,0,0,NWS Storm Survey, ,4.28,250,1,ENE,5,E,MINOOKA,07/28/2023,2159,41.4589,-88.252,41.461,-88.1694,"This tornado initially touched down near the Minooka Primary Center in Grundy County and tracked east, roughly along and just north of East Church Street. The most significant damage occurred at the Apostolic Church on Church Street where winds appeared to have lifted about one quarter of the south-facing portion of the roof above an open archway. This damage appeared to be consistent with high-end EF-0 winds. A concentrated corridor of tree damage was then noted between East Church Street and East Coady Drive. This tornado continued to the east-northeast, crossing into Will County just north of E Church St. before moving across the Lake Chaminwood Preserve and I-55 at Canal Road. Several large trees were uprooted at Crane Composites as the tornado crossed US Route 6. This tornado appeared to have lifted over the Des Plaines River east of Cavalea Dr.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",241
1135989,WILL CO.,MINOOKA,07/28/2023,2155,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,183070,C,197,LOT,0,0,NWS Storm Survey, ,5.98,225,2,NE,7,ESE,JOLIET,07/28/2023,2202,41.4876,-88.2531,41.515,-88.1435,"This tornado touched down in a subdivision just east of Hare Rd in Kendall County and tracked east crossing Wildy Rd just prior to moving into western Will County. After crossing into Will County, the tornado produced a concentrated region of tree damage at a single homestead consistent with high-end EF-0 winds. The tornado then proceeded northeastward and intensified as it crossed the DuPage River at River Crossing Park, where numerous large trees were snapped and some structural damage to houses occurred consistent with winds near 95 mph. The tornado crossed I-55 just north of exit 251 and continued into the west side of Joliet to produce sporadic tree damage on the far north end of Joliet Junior College. It then moved across the Inwood Soccer Complex and lifted near McDonough Street and Joyce Road.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",242
1120766,WILL CO.,LORENZO,07/28/2023,2159,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,183070,C,197,LOT,0,0,NWS Storm Survey, ,5.13,60,2,ENE,2,NNW,SYMERTON,07/28/2023,2205,41.3636,-88.1732,41.358,-88.0746,"This tornado occurred entirely within the Midewin National Tallgrass Prairie in Wilmington. It dropped just north of where Boathouse FS Rd crosses Prairie Creek and traversed eastward across the Prairie, crossing IL Rt. 53 in the process. Numerous instances of tree damage were noted, including several oak trees whose tops had been snapped. The storm dissipated on the east side of the Prairie shortly before a second tornado dropped near the park's eastern periphery.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",243
1120767,WILL CO.,SYMERTON,07/28/2023,2207,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,183070,C,197,LOT,0,0,NWS Storm Survey, ,7.14,60,2,NNE,1,SW,ANDRES,07/28/2023,2215,41.3567,-88.0373,41.3545,-87.8997,"To the east of the tornado that lifted over Midewin National Tallgrass Prairie, a second tornado began near South Warner Bridge Road between Wilton Center and West Doyle Roads. Here, several trees were uprooted and numerous large limbs were downed. One tree fell onto a residence, resulting in roof damage. Shingle loss and damage to gutters, siding, fascia, and soffit were all consistent with high-end EF-0 winds near 85 mph. The tornado tracked nearly due east to the north of West Arsenal Road, causing intermittent minor damage to corn and trees. The tornado moved southeast and crossed West Arsenal Road just west of US Route 52. At this point, the tornado was likely less than 15 yards wide with winds around 60 mph. It continued eastward, crossing north of West Joliet Road near Laughton Preserve. The tornado appeared to have continued east a few more miles before dissipating in a field just west of US Route 45.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",244
1120847,KANKAKEE CO.,LIMESTONE,07/28/2023,2219,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,183070,C,91,LOT,0,0,NWS Storm Survey, ,6.07,350,2,NE,1,ENE,KANKAKEE,07/28/2023,2224,41.1559,-87.9455,41.1272,-87.8353,"This tornado began in the area of the River Bend neighborhood south of Route 113 and west of Kankakee, where multiple trees were uprooted or had large limbs snapped. The tornado appeared to cross Route 113 near the First Baptist Church and produced concentrated tree damage along Springview Drive. It then moved east into Bradley and Kankakee, where sporadic tree damage was observed into the Pioneer Park area. The tree damage again became more significant as the tornado moved toward Hammes Avenue, especially north of Spruce Street, where numerous trees were uprooted or had limbs snapped. In the area beyond this point to the east of I-57, there was no additional damage observed, but that area is much less developed compared to areas west of the interstate. Along this entire route, little to no structural damage was observed, though the Valspar facility along Fair Street had a partial collapse of one wall. The storm lifted just after crossing I-57 near Green Street. South of the track, sporadic straight-line wind damage was observed.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",245
1120840,WILL CO.,PEOTONE,07/28/2023,2222,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,183070,C,197,LOT,0,0,NWS Storm Survey, ,1.46,15,2,SSW,2,S,PEOTONE,07/28/2023,2224,41.3001,-87.8032,41.3031,-87.7754,"Drone footage and high resolution satellite data revealed that a tornado touched down near north of E 12000N Road just east of S Rathje Road south of Peotone and lifted in a field between S Drecksler Road and S Ridgeland Avenue. This tornado was on the ground for less than 2 minutes and was around 15 yards wide. The only damage noted was to crops, namely soybeans.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",246
1120844,KANKAKEE CO.,SUN RIVER TERRACE,07/28/2023,2230,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,183070,C,91,LOT,0,0,NWS Storm Survey, ,5.51,90,2,NNE,1,WNW,AHERN,07/28/2023,2236,41.1551,-87.7224,41.1556,-87.6165,"This tornado began just west of 8000 East Road at 2500 North Road west of Momence, based upon drone imagery provided by the Kankakee County Emergency Management Agency. The tornado produced EF-0 damage to a farm near the aforementioned intersection with damage to tree branches and part of a metal outbuilding roof damaged. The tornado continued east just south of 2500 North Road with a narrow, convergent path evident in a corn field from drone imagery. The tornado's intensity briefly weakened in the immediate vicinity of the Kankakee River with only limited tree damage noted. Just east of River South Road, the tornado again intensified as it moved through fields toward IL-17. Drone footage again indicated a narrow path of convergent damage in corn fields until the tornado moved into the backyards of a few residences on River South Road, causing significant damage to multiple trees. As the tornado moved east, drone footage revealed additional corn flattened in the field southwest of the Van Drunen Farms building. The tornado then struck a row of two-story apartment homes on Harvard Street, removing the roof and a portion of the upper-level walls from one of them and depositing the debris over the next couple of blocks to the east. Damage to the adjacent apartment homes was very minor. East of Harvard Street, there was little to no additional structural damage, but there was considerable damage to trees and power lines, especially along Indiana Street. East of Momence, the tornado continued along Route 114. Just west of N 13250E Road, it removed part of the roof of a metal outbuilding while snapping and uprooting additional trees. Little to no additional tornado damage was observed east of the intersection of Route 114 and N 13250E Road.","July 28th saw two rounds of severe storms move across the Chicago metro, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-115��F.",247
1121873,NEWTON CO.,MOROCCO,07/28/2023,2249,Tornado, ,EF0,0,0,0,0,IN,CST-6, ,183585,C,111,LOT,0,0,NWS Storm Survey, ,1.22,20,2,W,1,W,MOROCCO,07/28/2023,2251,40.9442,-87.4886,40.9411,-87.4655,"Based upon drone imagery provided by the Newton County Emergency Management Agency, this tornado touched down in a field north of 400S Road at 500W Road west of Morocco. The tornado tracked to the east-southeast over mainly rural areas, damaging a few trees. This tornado left a narrow, convergent path of flattened corn over most of its track.","July 28th saw two rounds of severe storms move across portions of northwest Indiana, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-110��F.",248
1121874,NEWTON CO.,BEAVER CITY,07/28/2023,2254,Tornado, ,EF0,0,0,0,0,IN,CST-6, ,183585,C,111,LOT,0,0,NWS Storm Survey, ,0.63,30,1,NNW,1,N,BEAVER CITY,07/28/2023,2255,40.9294,-87.4194,40.9247,-87.4091,"Based upon drone imagery provided by the Newton County Emergency Management Agency, this tornado touched down in a field northwest of 500S Road at 125W Road southeast of Morocco. The tornado tracked to the southeast over mainly rural areas, destroying a grain bin and damaging a few trees. The grain bin appeared empty but was anchored to the foundation; only a few anchors remained attached to foundation. This tornado left a narrow, convergent path of flattened corn over most of its track.","July 28th saw two rounds of severe storms move across portions of northwest Indiana, one during the predawn hours of the morning and another during the evening. The first round brought isolated instances of damaging wind to the area and the second featured damaging winds, severe hail, and 13 tornadoes across the WFO Chicago CWA: 11 in Illinois and 2 in Indiana. Additionally, temperatures in the 90s and high humidity resulted in oppressively hot conditions with afternoon heat indices as high as 105-110��F.",249
1123837,CASS CO.,WALTON,07/29/2023,119,Tornado, ,EF0,0,0,0,0,IN,EST-5, ,183809,C,17,IWX,0,0,NWS Storm Survey, ,2.1,50,1,E,3,SSE,ONWARD,07/29/2023,121,40.6702,-86.2114,40.6655,-86.1718,"The majority of the damage was to beans and corn extending from west of S CR 900 E to north of SR 218 to near the intersection of E CR 700 S and S CR 500 W. A small area of tree damage was found at a property on S CR 900 E in the path of the crop damage. The Grissom ARB recorded a 74 mph wind gust immediately after the dissipation of the tornado from RFD winds.","Storms developed along a stalled frontal boundary on the evening of July 28th. These storms developed in clusters and were slow moving with heavy rain. They also produced sporadic wind damage across northwest Indiana. An EF0 tornado also occurred in Cass County.",250
1124133,WHITLEY CO.,COLLINS,07/29/2023,126,Tornado, ,EF0,0,0,30000,0,IN,EST-5, ,183809,C,183,IWX,0,0,NWS Storm Survey, ,0.6,150,3,ESE,3,S,CHURUBUSCO,07/29/2023,127,41.18,-85.32,41.1819,-85.3098,"Ground and storm spotter assisted drone surveys revealed a tornado touched down just west of the Eel River Golf course in Whitley county and tracked rapidly east-southeast crossing US 33 in Allen county before dissipating in a corn field west of Chase Road. Trees were damaged on the golf course and along the Whitley/Allen county line (County Line Road) where newly placed metal power poles were pushed over slightly. This tornado intensified further as it reached the Hildebrand/Frazier intersection with numerous trees down and a home sustained minor roof and siding damage. The tornado continued through crop fields before downing a number of tree limbs, topping trees, and even snapping trees at ground-level at a residence. The home sustained damage from fallen trees and limbs. The tornado was on the ground for approximately 2.7 miles (around 0.6 miles in Whitley county and just over two miles in Allen County).","Storms developed along a stalled frontal boundary on the evening of July 28th. These storms developed in clusters and were slow moving with heavy rain. They also produced sporadic wind damage across northwest Indiana. An EF0 tornado also occurred in Cass County.",251
1124135,ALLEN CO.,ARCOLA,07/29/2023,127,Tornado, ,EF0,0,0,30000,0,IN,EST-5, ,183809,C,3,IWX,0,0,NWS Storm Survey, ,2.08,150,6,N,5,W,WALLEN,07/29/2023,129,41.1819,-85.3098,41.18,-85.27,"Ground and storm spotter assisted drone surveys revealed a tornado touched down just west of the Eel River Golf course in Whitley county and tracked rapidly east-southeast crossing US 33 in Allen county before dissipating in a corn field west of Chase Road. Trees were damaged on the golf course and along the Whitley/Allen county line (County Line Road) where newly placed metal power poles were pushed over slightly. This tornado intensified further as it reached the Hildebrand/Frazier intersection with numerous trees down and a home sustained minor roof and siding damage. The tornado continued through crop fields before downing a number of tree limbs, topping trees, and even snapping trees at ground-level at a residence. The home sustained damage from fallen trees and limbs. The tornado was on the ground for approximately 2.7 miles (around 0.6 miles in Whitley county and just over two miles in Allen County).","Storms developed along a stalled frontal boundary on the evening of July 28th. These storms developed in clusters and were slow moving with heavy rain. They also produced sporadic wind damage across northwest Indiana. An EF0 tornado also occurred in Cass County.",252
1123869,DEFIANCE CO.,HICKSVILLE,07/29/2023,153,Tornado, ,EF1,0,0,55000,0,OH,EST-5, ,183813,C,39,IWX,0,0,NWS Storm Survey, ,0.71,100,3,NW,3,NW,HICKSVILLE,07/29/2023,154,41.3266,-84.794,41.3309,-84.7816,"A ground and drone servey revelaed a tornado touched down at a property west of Casebeer Miller Road and north of Buckskin Raod, and tracked quickly to the northeast, crossing about a third of a mile north of Buckskin Road before dissipating in an area of trees. Several trees were snapped or uprooted, with three barns suffering minor to major damage as well as one home suffering damage to a roof and pool deck. Maximum wind speeds are estimated up to 90 mph.","Storms developed along a stalled frontal boundary on the evening of July 28th. These storms developed in clusters and were slow moving with heavy rain. They also produced sporadic wind damage across northwest Ohio. An EF1 tornado also occurred in Defiance County.",253
1144964,CRAWFORD CO.,NORTH ROBINSON,07/29/2023,358,Tornado, ,EF1,0,0,230000,0,OH,EST-5, ,186544,C,33,CLE,0,0,NWS Storm Survey, ,6.48,100,3,W,0,NNW,MIDDLETOWN,07/29/2023,406,40.8036,-82.9023,40.7832,-82.7814,"This tornado began along Parcher Road, just north of County Route 13, where the tornado caused significant damage to a barn on the east side of Bucyrus. As the tornado traveled east-southeastward, it uprooted and snapped numerous trees. Twelve homes sustained moderate damage and one home was destroyed by downed trees and the tornado itself. The tornado also damaged three silos at Sunrise Cooperative, Inc. before ending very soon thereafter on the west side of Crestline. This tornado had peak intensity of EF1 with estimated peak winds of 105 mph.","Northern Ohio remained in a very humid air mass and along the northwestern flank of the Bermuda-Azores subtropical surface high pressure ridge during the late morning of the 28th into the 29th before a cold front swept southeastward across the region during the late morning through early afternoon of the 29th. Behind the front, a secondary trough axis moved generally southward across northern OH during the afternoon through early evening before another ridge built from the Canadian Prairies and northern Great Plains during the rest of the 29th. ||Ahead of the cold front, northern OH resided in an environment comprised of moderate to strong effective bulk shear and primarily moderate to strong MUCAPE. Along and ahead of the cold front, multiple rounds of multicell thunderstorms persisted generally eastward across northern OH. These storms produced sporadic straight-line convective wind damage in addition to a mesovortex-related tornado near Bucyrus, OH.",254
1117235,CLAY CO.,SUTTON,07/29/2023,553,Tornado, ,EF1,0,0,750000,0,NE,CST-6, ,182277,C,35,GID,0,0,NWS Storm Survey, ,1.59,260,1,NW,0,ESE,SUTTON,07/29/2023,556,40.6125,-97.8657,40.597,-97.8432,"A brief tornado developed within a long-lived line of thunderstorms just prior to 7 AM CDT on July 29th. This tornado moved from northwest to southeast across the town of Sutton. The first visible damage occurred as the tornado developed on the northwest edge of Sutton. Tree damage was the most obvious damage in this area, with several large branches snapped. Some small outbuildings were also overturned and damaged, along with minor damage to homes, including windows, doors and siding. Roofing damage was limited in the early portions of the path. Most notable damage occurred in the downtown area of Sutton, where a steel roof was peeled off of a downtown building and lofted about one block to the south. There was also damage to brickwork on buildings, presumably as this roof was dragged across the top of adjacent buildings. This is where the estimated peak wind speeds of 110 MPH occurred. The tornado then continued southeast, snapping several trees across the southeast half of town. An old garage was also swept off of its foundation and blown into a nearby home and garage, causing significant damage to those buildings. Finally the tornado passed onto the golf course on the southeast edge of town. A maintenance building was severely damaged and several healthy trees were snapped. From here, the tornado passed into a corn field, producing a small path of crop damage. The tornado appeared to have lifted less than one-half mile southeast of Sutton.","An upper level ridge was centered from the Four Corners Region to Arkansas. South central and central Nebraska were on the northern edge of this ridge. A weak upper trough extended over much of the Midwest. Temperatures were generally in the 70s during the early morning hours of July 29th across central and south central Nebraska. Dewpoint temperatures were generally in the mid 60s to lower 70s. Most unstable CAPE values were over 3,000 J/kg and the effective shear was around 40 knots. Surface winds were out of the north to northeast and winds at 500 millibars were out of the northwest. ||A complex of thunderstorms developed and strengthened over the Nebraska Sandhills during the early morning hours of July 29th and moved southeast. These storms began impacting the area just after 4:30 AM CDT in Valley County with wind gusts of 66 to 81 mph which caused tree damage. This complex of storms continued to move southeast across central and south central Nebraska and impacted Dawson, Phelps, Howard, Hall, Adams, Hamilton, Clay, and Fillmore Counties with severe wind gusts. These wind gusts ranged from 58 mph to 72 mph and resulted in tree and power pole damage. The final report of severe winds was at 7:30 AM CDT in Fillmore County. The most significant event was a brief tornado that had developed within the line/complex of storms in Clay County just before 7 AM CDT. The tornado moved from northwest to southeast across the town of Sutton. This tornado resulted in damage to trees, small outbuildings, homes, buildings, garages, a golf course, and a corn field. The tornado was rated as an EF-1 with winds up to 110 mph.",255
1136063,LANCASTER CO.,MARTELL,07/29/2023,718,Tornado, ,EF1,0,0,0,0,NE,CST-6, ,183102,C,109,OAX,0,0,NWS Storm Survey, ,0.28,100,1,WNW,1,NW,MARTELL,07/29/2023,719,40.6358,-96.7625,40.6367,-96.7574,"A brief, narrow tornado embedded in intense downburst winds struck a portion of Martell, NE.  The tornado uprooted and snapped trees, caused roof and siding damage, and tore the roof off a BnB that was attached to a large barn.  The tornado's width was only 100 yards wide and a little more than a quarter mile long.","A line of storms developed in central Nebraska where they merged and began to bow as it approached southeast Nebraska. The surging storms produced widespread wind damage downing trees, powerlines, and removed the roof from a hog barn. The strongest measured wind gust was 81 mph near Dorchester in Saline County.",256
1123515,ADAMS CO.,BENNETT,07/29/2023,1630,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183787,C,1,BOU,0,0,Social Media, ,0.01,25,14,NNE,14,NNE,BENNETT,07/29/2023,1631,39.94,-104.36,39.94,-104.36,"A small tornado touched down in open country.  No damage was observed.","A tornado touched down briefly in open country, east of State Highway 79 about 14 miles north-northeast of Bennett.  No damage was observed.",257
1115527,NORFOLK CO.,EAST FOXBORO,07/29/2023,1917,Tornado, ,EF0,0,0,5000,0,MA,EST-5, ,182813,C,21,BOX,0,0,NWS Storm Survey, ,0.16,25,1,SSE,1,SSE,EAST FOXBORO,07/29/2023,1918,42.0538,-71.1918,42.0542,-71.1887,"Tornado confirmed to have touched down in a small neighborhood in|Foxboro near the Mansfield town line very close to the town of Easton. |Several locations on a west to east path in the neighborhood had several|large trees up to 2 feet in diameter snapped at the trunk.|Observed tree damage had a convergent pattern consistent with|violently rotating winds. No major damage to homes was observed,|but one chimney appeared to have been knocked over by a fallen|tree. Path width was estimated to be around 25 yards. Path length|of the surveyed damage points was just shy of 300 yards. Per|radar data, a velocity couplet was over the surveyed neighborhood|for only a minute or two before continuing east over conservation|land. It is possible that the tornado was on the ground for|longer, but surveyors were unable to access conservation land|east of the last surveyed damage point. Additional significant |tree damage was found east of aforementioned conservation land in Easton, |but patterns were more consistent with west to east straight line winds. |This is also consistent with archived KBOX radar which displayed strong|outbound (west to east) velocities over this area.","A shortwave disturbance and potent cold front brought multiple rounds of thunderstorms to Massachusetts in the afternoon and evening including a tornado in the Foxboro area. Flash flooding was also an issue with many cars becoming stuck in water and many closed roads.",258
1123525,WELD CO.,ROCKPORT,07/31/2023,1646,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183789,C,123,BOU,0,0,NWS Employee, ,0.01,25,3,SW,3,SW,ROCKPORT,07/31/2023,1647,40.86,-104.82,40.86,-104.82,"A tornado touched down briefly in open country near Carr.  No damage was reported.","Severe thunderstorms produced heavy rain, large hail and damaging wind across parts of Boulder, Denver, Elbert, Larimer and Weld counties.  One tornado touched down briefly near Carr, but no damage was observed.  Hail up to half dollar size was observed, along with peak wind gusts around 60 mph.  Heavy rainfall, up to 3.64 inches,  produced flooding and flash flooding around Fort Collins and Livermore in Larimer County.  Vehicles were stuck in up to 3 feet of standing water.  Water from heavy rainfall filled the lagoon and surrounding retaining walls near the Lory Student Center on Colorado State University's main campus in Fort Collins.  At least four buildings on campus were damaged by floodwater, university officials said.  In the Cameron Peak burn area localized flash flooding was observed.  Buckhorn Road was impassable from 1 mile east of Moose Ridge Road to Forest Road 129.  In addition, multiple mudslides forced the closure of Highway 126 in Jefferson County.",259
1132896,BURLEIGH CO.,WILTON,08/01/2023,2004,Tornado, ,EFU,0,0,0,0,ND,CST-6, ,184441,C,15,BIS,0,0,Trained Spotter, ,0.44,50,1,SSW,2,S,WILTON,08/01/2023,2007,47.1501,-100.8097,47.1444,-100.8057,"The tornado touched down in an open field southwest of Wilton and impacted no structures. There was no damage to evaluate and so by National Weather Service policy the tornado is rated EF Unknown.","A short wave trough moved through the region while its affiliated surface boundary moved from southern Saskatchewan and northeast Montana into northwest North Dakota, and continued to move towards the southeast. Thunderstorms along this line intensified greatly as it settled to the southeast into an environment of elevated instability and deep layer shear, with multiple areas of severe weather developing. Well ahead of the line, another distinct area of severe weather developed where storms initiated along various outflow boundaries, particularly when two boundaries intersected. These storms were northerly moving. Eventually, the fontal boundary settled far enough south that all storms became focused along it. Many storms became very intense, especially a long-lived supercell thunderstorm that originally became severe near central Williams County before moving southeast and remaining severe all the way to northern Burleigh County. The most intense damage from this storm was in the Beulah Bay and Hazen Bay areas of northern Mercer County, where parts of roofs were torn off homes, large trees were uprooted, manufactured homes were severely damaged, and some campers and boats were flipped. Winds were estimated to be up to 95 mph. In addition, crops were severely damaged over a widespread area, with many fields flattened and determined to be a total loss. Along with the large hail and severe wind gusts with this episode, there was one tornado near Wilton in Burleigh County. No damage was reported with the tornado and so by National Weather Service policy the tornado is rated EF Unknown.",260
1112176,ROANE CO.,CAVE CREEK,08/03/2023,1321,Tornado, ,EF1,0,0,0,0,TN,EST-5, ,182331,C,145,MRX,0,0,NWS Storm Survey, ,0.5,200,1,NNE,2,NE,CAVE CREEK,08/03/2023,1322,35.8367,-84.3675,35.835,-84.3587,"The tornado touched down in the community of Oral in eastern Roane County near the intersection of country lane and Highway 70. The tornado tracked eastward along Highway 70 for a half mile before dissipating near Oral Cemetery. The most significant damage occurred near the beginning of the track where a small detached garage was destroyed and debris strewn about 100 yards in different directions. A few trees were uprooted and homes and fences suffered minor damage. As the tornado continued east, damage was mainly limited to small branches broken from trees. Dissipation at Oral Cemetery was noted with a metal roof sheet laying in the cemetery and an end to minor vegetation damage.","A line of rain showers was moving eastward along a frontal boundary during the afternoon. A brief spin up tornado occurred with one of these stronger rain showers within an area of weak rotation across eastern Roane County near the Oral community. Severe downdraft winds occurred sporadically in association with this briefly tornadic thunderstorm.",261
1136728,FRANKLIN CO.,CANON FRANKLIN CO AR,08/03/2023,1451,Tornado, ,EF0,0,0,0,0,GA,EST-5, ,185362,C,119,GSP,0,0,NWS Storm Survey, ,5.55,25,3,W,1,ESE,ROYSTON,08/03/2023,1503,34.331,-83.182,34.278,-83.109,"NWS storm survey found the path of a weak tornado that touched down north of Starrs Bridge Rd, just west of Johns Bridge Rd. The tornado tracked southeast, crossing Starrs Bridge Rd, Bryant Park Rd, and Campbell Ridge Rd before crossing through the western side of Royston. The tornado passed into Hart County on the south side of Royston. Damage was limited to multiple uprooted trees.","A line of thunderstorms moved into northeast Georgia during the late afternoon. An embedded cell within this line produced a weak tornado that tracked across parts of three counties. Some isolated gusty winds were also reported.",262
